,frame.time_relative,direction,frame.len
1514255,408.45409900000004,0,54
1514256,409.45397,0,60
1514257,409.454013,0,54
1514258,410.454924,0,60
1514259,410.454966,0,54
1514260,411.454716,0,60
1514261,411.45476,0,54
1514262,412.45714100000004,0,60
1514263,412.45723,0,54
1514264,413.456033,0,60
1514265,413.456077,0,54
1514266,414.45667599999996,0,60
1514267,414.45676000000003,0,54
1514268,415.456945,0,60
1514269,415.456987,0,54
1514270,416.458006,0,60
1514271,416.45805,0,54
1514272,417.45946200000003,0,60
1514273,417.459541,0,54
1514274,417.46180400000003,0,42
1514275,417.465999,0,60
1514276,418.459157,0,60
1514277,418.4592,0,54
1514278,419.459868,0,60
1514279,419.45991100000003,0,54
1514280,420.461596,0,60
1514281,420.46164000000005,0,54
1514282,421.462324,0,60
1514283,421.462367,0,54
1514284,422.46364500000004,0,60
1514285,422.463718,0,54
1514286,423.468234,0,60
1514287,423.46827699999994,0,54
1514288,424.466995,0,60
1514289,424.467037,0,54
1514290,424.67358499999995,1,103
1514291,425.467635,0,60
1514292,425.467683,0,54
1514293,426.470349,0,60
1514294,426.470427,0,54
1514295,426.59865099999996,0,60
1514296,426.598701,0,42
1514297,427.47640099999995,0,60
1514298,427.47644800000006,0,54
1514299,428.474451,0,60
1514300,428.47451500000005,0,54
1514301,429.47803700000003,0,60
1514302,429.478081,0,54
1514303,430.47839000000005,0,60
1514304,430.478479,0,54
1514305,431.47847699999994,0,60
1514306,431.478521,0,54
1514307,432.480306,0,60
1514308,432.48035,0,54
1514309,433.479221,0,60
1514310,433.479266,0,54
1514311,434.48129500000005,0,60
1514312,434.481339,0,54
1514313,435.483417,0,60
1514314,435.48349800000005,0,54
1514315,436.48377400000004,0,60
1514316,436.483818,0,54
1514317,437.48240599999997,0,60
1514318,437.48244800000003,0,54
1514319,438.488454,0,60
1514320,438.48854400000005,0,54
1514321,439.48863099999994,0,60
1514322,439.488676,0,54
1514323,440.49700099999995,0,60
1514324,440.497081,0,54
1514325,441.49123099999997,0,60
1514326,441.49127699999997,0,54
1514327,442.490398,0,60
1514328,442.490479,0,54
1514329,443.490359,0,60
1514330,443.490403,0,54
