,frame.time_relative,direction,frame.len
302,16.596667,0,54
303,16.596769000000002,0,54
304,16.596849,0,54
305,16.596926999999994,0,54
306,16.598782999999994,0,50
307,16.598806,0,38
308,16.598823,0,50
309,16.598835,0,38
310,16.598848999999998,0,50
311,16.598861,0,38
312,16.598874,0,50
313,16.598887,0,38
314,16.598904,0,50
315,16.598917,0,38
316,16.59893,0,50
317,16.598943,0,38
318,16.598956,0,50
319,16.598972,0,38
320,16.598985,0,50
321,16.598997,0,38
322,16.59901,0,50
323,16.599023000000006,0,38
324,16.599039,0,50
325,16.599051,0,38
326,16.599065,0,50
327,16.599076999999998,0,38
328,16.59909,0,50
329,16.599104999999998,0,38
330,16.599118,0,50
331,16.59913,0,38
332,16.599144,0,50
333,16.59916,0,38
334,16.599173,0,50
335,16.599185000000002,0,38
336,16.5992,0,50
337,16.599211999999998,0,38
338,16.599226,0,50
339,16.599242,0,38
340,16.599248,0,54
341,16.59926,0,50
342,16.599272,0,38
343,16.599285000000002,0,50
344,16.599297,0,38
345,16.59931,0,50
346,16.599322,0,38
347,16.599335,0,50
348,16.59935,0,38
349,16.599363,0,50
350,16.599376,0,38
351,16.599388,0,50
352,16.5994,0,38
353,16.599409,0,54
354,16.599414000000003,0,50
355,16.599425,0,38
356,16.599438,0,50
357,16.59945,0,38
358,16.599463,0,50
359,16.599475,0,38
360,16.599488,0,50
361,16.5995,0,38
362,16.599516,0,50
363,16.599528,0,38
364,16.599541000000002,0,50
365,16.599553,0,38
366,16.599566,0,50
367,16.599570999999994,0,54
368,16.599582,0,38
369,16.599595,0,50
370,16.599607000000002,0,38
371,16.59962,0,50
372,16.599632999999994,0,38
373,16.599646,0,50
374,16.599657999999998,0,38
375,16.599671,0,50
376,16.599684,0,38
377,16.599698999999998,0,50
378,16.599715,0,38
379,16.599728,0,50
380,16.599741,0,38
381,16.599757,0,50
382,16.59977,0,38
383,16.599783,0,50
384,16.599795,0,38
385,16.599809,0,50
386,16.599826999999998,0,38
387,16.59984,0,50
388,16.599853,0,38
389,16.599866,0,50
390,16.599881,0,38
391,16.599895999999998,0,50
392,16.599908,0,38
393,16.599922,0,50
394,16.599937,0,38
395,16.59995,0,50
396,16.599961999999998,0,38
397,16.599975,0,50
398,16.599991,0,38
399,16.600007,0,50
400,16.600019,0,38
401,16.600032000000002,0,50
402,16.600044,0,38
403,16.600061,0,50
404,16.600073000000002,0,38
405,16.600085999999994,0,50
406,16.600098000000006,0,38
407,16.600111,0,50
408,16.600127,0,38
409,16.604618,0,50
410,16.604643,0,38
411,16.604662,0,50
412,16.604675,0,38
413,16.604689999999998,0,50
414,16.604703,0,38
415,16.604717,0,50
416,16.60473,0,38
417,16.604744,0,50
418,16.604756,0,38
419,16.604773,0,50
420,16.604785999999994,0,38
421,16.6048,0,50
422,16.604812,0,38
423,16.604825,0,50
424,16.604841,0,38
425,16.604855,0,50
426,16.604868,0,38
427,16.604884,0,50
428,16.604902,0,38
429,16.604919,0,50
430,16.604932,0,38
431,16.604947,0,50
432,16.604963,0,38
433,16.604976,0,50
434,16.604989,0,38
435,16.605002,0,50
436,16.605017,0,38
437,16.605031,0,50
438,16.605043,0,38
439,16.605058,0,50
440,16.605073,0,38
441,16.605088000000002,0,50
442,16.605101,0,38
443,16.605119000000002,0,50
444,16.605132,0,38
445,16.605147,0,50
446,16.605164000000002,0,38
447,16.605179,0,50
448,16.605191,0,38
449,16.611271,0,54
450,16.611393,0,54
451,16.611507,0,54
452,16.611593,0,54
453,16.61168,0,54
454,16.611769,0,54
455,16.611846,0,54
456,16.611945000000002,0,54
457,16.612023999999998,0,54
458,16.612104000000002,0,54
459,16.612202,0,54
460,16.612282,0,54
461,16.612363000000002,0,54
462,16.612462,0,54
463,16.612539,0,54
464,16.612621,0,54
465,16.612722,0,54
466,16.612799,0,54
467,16.61288,0,54
468,16.612959,0,54
469,16.613038,0,54
470,16.613135999999994,0,54
471,16.613213000000002,0,54
472,16.613295,0,54
473,16.613395,0,54
474,16.613471,0,54
475,16.613572,0,54
476,16.613656,0,54
477,16.613733,0,54
478,16.613817,0,54
479,16.613917,0,54
480,16.613998000000002,0,54
481,16.614075,0,54
482,16.614175,0,54
483,16.614276,0,54
484,16.614359,0,54
485,16.614437,0,54
486,16.614617000000006,0,54
487,16.614810000000002,0,54
488,16.614895999999998,0,54
489,16.614997,0,54
490,16.615097,0,54
491,16.615194,0,54
492,16.615276,0,54
493,16.615353,0,54
494,16.615434,0,54
495,16.615515,0,54
496,16.615595000000006,0,54
497,16.615675,0,54
498,16.615772,0,54
499,16.615852,0,54
500,16.615934,0,54
501,16.616019,0,54
502,16.616117000000006,0,54
503,16.616215,0,54
504,16.616313,0,54
505,16.616410000000002,0,54
506,16.616509,0,54
507,16.616606,0,54
508,16.616705,0,54
509,16.616803,0,54
510,16.616902,0,54
511,16.617,0,54
512,16.617082,0,54
513,16.617165,0,54
514,16.617247,0,54
515,16.617326000000002,0,54
516,16.618861,0,50
517,16.618884,0,38
518,16.618902,0,50
519,16.618914999999998,0,38
520,16.618928,0,50
521,16.61894,0,38
522,16.618954000000002,0,50
523,16.618966,0,38
524,16.61898,0,50
525,16.618993,0,38
526,16.61901,0,50
527,16.619022,0,38
528,16.619035,0,50
529,16.619047,0,38
530,16.619061,0,50
531,16.619076,0,38
532,16.619089000000002,0,50
533,16.619101999999998,0,38
534,16.619115,0,50
535,16.619127,0,38
536,16.619141,0,50
537,16.619153,0,38
538,16.619169,0,50
539,16.619182000000002,0,38
540,16.619188,0,54
541,16.6192,0,50
542,16.619213000000002,0,38
543,16.619226,0,50
544,16.619238,0,38
545,16.619252,0,50
546,16.619264,0,38
547,16.619279000000002,0,50
548,16.619292,0,38
549,16.619304999999994,0,50
550,16.619317000000002,0,38
551,16.619331,0,50
552,16.619346,0,38
553,16.619357,0,54
554,16.619360999999998,0,50
555,16.619374,0,38
556,16.619387,0,50
557,16.619398999999998,0,38
558,16.619412,0,50
559,16.619424,0,38
560,16.619436999999998,0,50
561,16.61945,0,38
562,16.619463,0,50
563,16.619475,0,38
564,16.619488,0,50
565,16.619501,0,54
566,16.619505,0,38
567,16.619518,0,50
568,16.619529999999994,0,38
569,16.619544,0,50
570,16.619556,0,38
571,16.619569,0,50
572,16.619582,0,38
573,16.619595,0,50
574,16.619607000000002,0,38
575,16.61962,0,50
576,16.619632,0,38
577,16.619645000000002,0,50
578,16.619657,0,38
579,16.619671,0,50
580,16.619683,0,38
581,16.619692,0,54
582,16.619697,0,50
583,16.619709,0,38
584,16.619722,0,50
585,16.619734,0,38
586,16.619748,0,50
587,16.619760999999997,0,38
588,16.619776,0,50
589,16.619791,0,38
590,16.619804000000002,0,50
591,16.619817,0,38
592,16.61983,0,50
593,16.619842000000002,0,38
594,16.619854999999998,0,50
595,16.619871,0,38
596,16.619885999999994,0,50
597,16.6199,0,38
598,16.619914,0,50
599,16.619927,0,38
600,16.61994,0,50
601,16.619953,0,38
602,16.619966,0,50
603,16.619978,0,38
604,16.619991,0,50
605,16.620003,0,38
606,16.620016,0,50
607,16.620028,0,38
608,16.620041,0,50
609,16.620053,0,38
610,16.620066,0,50
611,16.620078,0,38
612,16.620092,0,50
613,16.620104,0,38
614,16.620117,0,50
615,16.620129000000002,0,38
616,16.620142,0,50
617,16.620154,0,38
618,16.620159,0,54
619,16.620171,0,50
620,16.620184,0,38
621,16.620263,0,54
622,16.620347,0,54
623,16.620424,0,54
624,16.620506,0,54
625,16.620586,0,54
626,16.620664,0,54
627,16.620762,0,54
628,16.620862,0,54
629,16.620939,0,54
630,16.621022,0,54
631,16.621121,0,54
632,16.621197,0,54
633,16.621279,0,54
634,16.621377,0,54
635,16.621453,0,54
636,16.621536,0,54
637,16.621634,0,54
638,16.621713,0,54
639,16.621792000000006,0,54
640,16.62189,0,54
641,16.621966,0,54
642,16.622049,0,54
643,16.622146,0,54
644,16.622226,0,54
645,16.622304999999994,0,54
646,16.622403,0,54
647,16.622485,0,54
648,16.622645000000002,0,54
649,16.622804000000002,0,54
650,16.622906,0,54
651,16.623004,0,54
652,16.623084,0,54
653,16.623161,0,54
654,16.623243,0,54
655,16.623327,0,54
656,16.623427,0,54
657,16.623526000000002,0,54
658,16.623603,0,54
659,16.623684,0,54
660,16.623794,0,54
661,16.623892,0,54
662,16.623974,0,54
663,16.62405,0,54
664,16.624132,0,54
665,16.624229,0,54
666,16.626779,0,50
667,16.626801,0,38
668,16.626819,0,50
669,16.626832,0,38
670,16.626845,0,50
671,16.626858,0,38
672,16.626870999999998,0,50
673,16.626884,0,38
674,16.626897,0,50
675,16.626910000000002,0,38
676,16.626923,0,50
677,16.626939,0,38
678,16.626952,0,50
679,16.626965,0,38
680,16.626978,0,50
681,16.62699,0,38
682,16.627006,0,50
683,16.627019,0,38
684,16.627032,0,50
685,16.627045000000006,0,38
686,16.627057999999998,0,50
687,16.62707,0,38
688,16.627084,0,50
689,16.627098999999998,0,38
690,16.627112,0,50
691,16.627119,0,54
692,16.627129999999998,0,38
693,16.627143,0,50
694,16.627156,0,38
695,16.627169,0,50
696,16.627182,0,38
697,16.627195999999998,0,50
698,16.627209,0,38
699,16.627222,0,50
700,16.627234,0,38
701,16.627248,0,50
702,16.627263,0,38
703,16.627276000000002,0,54
704,16.627279,0,50
705,16.627292,0,38
706,16.627305,0,50
707,16.627317,0,38
708,16.627330999999998,0,50
709,16.627343,0,38
710,16.627356,0,50
711,16.627369,0,38
712,16.627382,0,50
713,16.627397,0,38
714,16.627411,0,50
715,16.627416,0,54
716,16.627426999999994,0,38
717,16.62744,0,50
718,16.627451999999998,0,38
719,16.627466000000002,0,50
720,16.627478,0,38
721,16.627491,0,50
722,16.627503,0,38
723,16.627516,0,50
724,16.627529,0,38
725,16.627542000000002,0,50
726,16.627554,0,38
727,16.627566,0,50
728,16.627579,0,38
729,16.627591,0,50
730,16.627604,0,38
731,16.627617,0,50
732,16.627623,0,54
733,16.627634,0,38
734,16.627647,0,50
735,16.627659,0,38
736,16.627673,0,50
737,16.627685999999994,0,38
738,16.627701000000002,0,50
739,16.627714,0,38
740,16.627726000000006,0,50
741,16.627739000000002,0,38
742,16.627751999999994,0,50
743,16.627765,0,38
744,16.627778,0,50
745,16.62779,0,38
746,16.627805,0,50
747,16.627819,0,38
748,16.627833,0,50
749,16.627845,0,38
750,16.627858,0,50
751,16.62787,0,38
752,16.627882999999994,0,50
753,16.627896,0,38
754,16.627909,0,50
755,16.627922,0,38
756,16.627934,0,50
757,16.627947,0,38
758,16.627965,0,50
759,16.627972,0,54
760,16.627985,0,38
761,16.627998,0,50
762,16.628012,0,38
763,16.628031,0,50
764,16.628056,0,38
765,16.628079999999994,0,50
766,16.6281,0,38
767,16.628106,0,54
768,16.628124,0,50
769,16.628139,0,38
770,16.628158,0,50
771,16.628173,0,38
772,16.628220000000002,0,54
773,16.628304,0,54
774,16.628383,0,54
775,16.62846,0,54
776,16.628535,0,54
777,16.628618,0,54
778,16.628694,0,54
779,16.628774,0,54
780,16.628851,0,54
781,16.628926,0,54
782,16.629008,0,54
783,16.629089,0,54
784,16.629166,0,54
785,16.629264000000006,0,54
786,16.629347,0,54
787,16.629426000000002,0,54
788,16.629523000000002,0,54
789,16.629601,0,54
790,16.62968,0,54
791,16.629777999999998,0,54
792,16.629858,0,54
793,16.629936999999998,0,54
794,16.630035,0,54
795,16.630115,0,54
796,16.630195999999998,0,54
797,16.630295,0,54
798,16.630376000000002,0,54
799,16.630454,0,54
800,16.630636,0,54
801,16.630867000000002,0,54
802,16.630897,0,54
803,16.631005,0,54
804,16.631033,0,54
805,16.631053,0,54
806,16.631161,0,54
807,16.631189000000006,0,54
808,16.631209,0,54
809,16.631235999999998,0,54
810,16.631329,0,54
811,16.631362,0,54
812,16.631383,0,54
813,16.631401999999998,0,54
814,16.631420000000002,0,54
815,16.634746,0,50
816,16.63477,0,38
817,16.634786,0,50
818,16.634798,0,38
819,16.634812,0,50
820,16.634824,0,38
821,16.634837,0,50
822,16.63485,0,38
823,16.634863,0,50
824,16.634878,0,38
825,16.634891,0,50
826,16.634904000000002,0,38
827,16.634917,0,50
828,16.634929,0,38
829,16.634942000000002,0,50
830,16.634953,0,38
831,16.634970000000006,0,50
832,16.634982,0,38
833,16.634995,0,50
834,16.635007,0,38
835,16.635023,0,50
836,16.635035000000002,0,38
837,16.635048,0,50
838,16.635059,0,38
839,16.635072,0,50
840,16.635084,0,38
841,16.635097000000002,0,50
842,16.635112,0,38
843,16.635125,0,50
844,16.635132000000002,0,54
845,16.635142000000002,0,38
846,16.635157,0,50
847,16.635168,0,38
848,16.635173,0,54
849,16.635185,0,50
850,16.635197,0,54
851,16.635201000000002,0,38
852,16.635214,0,50
853,16.635219,0,54
854,16.63523,0,38
855,16.635239000000002,0,54
856,16.635244,0,50
857,16.635254999999994,0,38
858,16.63526,0,54
859,16.635271,0,50
860,16.635284,0,38
861,16.635297,0,50
862,16.635308,0,38
863,16.635320999999998,0,50
864,16.635333,0,38
865,16.635347,0,50
866,16.635359,0,38
867,16.635372,0,50
868,16.635384,0,38
869,16.6354,0,50
870,16.635412,0,38
871,16.635425,0,50
872,16.635437,0,38
873,16.635453,0,50
874,16.635465,0,38
875,16.635478,0,50
876,16.63549,0,38
877,16.635503,0,50
878,16.635514999999998,0,38
879,16.635528,0,50
880,16.63554,0,54
881,16.635544,0,38
882,16.635557000000002,0,50
883,16.63557,0,54
884,16.635573,0,38
885,16.635586,0,50
886,16.63559,0,54
887,16.635601,0,38
888,16.635609,0,54
889,16.635614999999998,0,50
890,16.635627,0,38
891,16.635632,0,54
892,16.635644,0,50
893,16.635651,0,54
894,16.635656,0,38
895,16.63567,0,54
896,16.635673,0,50
897,16.635685000000002,0,38
898,16.635698,0,50
899,16.63571,0,38
900,16.635723000000002,0,50
901,16.635735,0,38
902,16.635749,0,50
903,16.635761,0,38
904,16.635773999999998,0,50
905,16.635786,0,38
906,16.635798,0,50
907,16.63581,0,38
908,16.635823000000002,0,50
909,16.635835,0,38
910,16.635852,0,50
911,16.635864,0,38
912,16.635877999999998,0,50
913,16.63589,0,38
914,16.635903,0,50
915,16.635914,0,38
916,16.635927,0,50
917,16.635939,0,38
918,16.635952,0,50
919,16.635964,0,38
920,16.63598,0,50
921,16.635992,0,38
922,16.636004999999994,0,50
923,16.636016,0,38
924,16.636029,0,50
925,16.636041,0,38
926,16.636054,0,50
927,16.636069,0,38
928,16.63614,0,54
929,16.636178,0,54
930,16.636198999999998,0,54
931,16.636218,0,54
932,16.636236,0,54
933,16.636254,0,54
934,16.636272,0,54
935,16.63629,0,54
936,16.636407000000002,0,54
937,16.636436,0,54
938,16.636454999999998,0,54
939,16.636473000000002,0,54
940,16.636492,0,54
941,16.63651,0,54
942,16.636529,0,54
943,16.636551,0,54
944,16.636575,0,54
945,16.636692,0,54
946,16.636723,0,54
947,16.636743,0,54
948,16.636761,0,54
949,16.636779,0,54
950,16.636798000000002,0,54
951,16.636816,0,54
952,16.636843,0,54
953,16.636862,0,54
954,16.636884,0,54
955,16.63703,0,54
956,16.637058,0,54
957,16.637076999999998,0,54
958,16.637101,0,54
959,16.637125,0,54
960,16.637144,0,54
961,16.637162,0,54
962,16.637179999999994,0,54
963,16.637198,0,54
964,16.637219,0,54
965,16.637245,0,54
966,16.63896,0,50
967,16.638986,0,38
968,16.639004999999994,0,50
969,16.639017000000006,0,38
970,16.639031,0,50
971,16.639044000000002,0,38
972,16.639058,0,50
973,16.639070999999998,0,38
974,16.639085,0,50
975,16.639097,0,38
976,16.639114000000006,0,50
977,16.639127,0,38
978,16.639141,0,50
979,16.639155,0,38
980,16.639169,0,50
981,16.639183,0,38
982,16.639198,0,50
983,16.639215,0,38
984,16.639229999999998,0,50
985,16.639243,0,38
986,16.639259,0,50
987,16.639271,0,38
988,16.639288,0,50
989,16.639301,0,38
990,16.639314000000002,0,50
991,16.639326,0,38
992,16.639343,0,50
993,16.639356,0,38
994,16.639371,0,50
995,16.639383,0,38
996,16.63941,0,50
997,16.639439000000007,0,38
998,16.639457,0,50
999,16.639470000000006,0,38
1000,16.639487,0,50
1001,16.639502,0,38
1002,16.639519,0,50
1003,16.639532,0,38
1004,16.639546,0,50
1005,16.639557999999994,0,54
1006,16.639561999999998,0,38
1007,16.639578,0,50
1008,16.639591,0,38
1009,16.639606,0,50
1010,16.639619,0,38
1011,16.639623999999998,0,54
1012,16.639638,0,50
1013,16.639648,0,54
1014,16.639651999999998,0,38
1015,16.639666000000002,0,50
1016,16.639670000000002,0,54
1017,16.639682,0,38
1018,16.639689999999998,0,54
1019,16.639696,0,50
1020,16.63971,0,54
1021,16.639714,0,38
1022,16.639727,0,50
1023,16.639731,0,54
1024,16.639742000000002,0,38
1025,16.63975,0,54
1026,16.639754999999994,0,50
1027,16.639767000000006,0,38
1028,16.639771,0,54
1029,16.639782999999998,0,50
1030,16.639789999999998,0,54
1031,16.639795,0,38
1032,16.639808,0,50
1033,16.639812,0,54
1034,16.639822,0,38
1035,16.639832000000002,0,54
1036,16.639836,0,50
1037,16.639848,0,38
1038,16.639861,0,50
1039,16.639873,0,38
1040,16.639885999999994,0,50
1041,16.639898000000002,0,38
1042,16.639910999999998,0,50
1043,16.639923,0,38
1044,16.639937,0,50
1045,16.63995,0,38
1046,16.639964000000006,0,50
1047,16.639979999999998,0,38
1048,16.639994,0,50
1049,16.640006,0,38
1050,16.640019,0,50
1051,16.640031,0,38
1052,16.640044,0,50
1053,16.640055,0,38
1054,16.64007,0,50
1055,16.640082999999994,0,38
1056,16.640096,0,50
1057,16.640107999999998,0,38
1058,16.64012,0,50
1059,16.640132,0,38
1060,16.640145,0,50
1061,16.640157000000002,0,38
1062,16.64017,0,50
1063,16.640181,0,38
1064,16.640198,0,50
1065,16.64021,0,38
1066,16.640223000000002,0,50
1067,16.640235,0,38
1068,16.640248,0,50
1069,16.64026,0,38
1070,16.640273,0,50
1071,16.640285000000002,0,38
1072,16.640298,0,50
1073,16.64031,0,38
1074,16.640322,0,50
1075,16.640335,0,38
1076,16.640352,0,50
1077,16.640364,0,38
1078,16.640528,0,54
1079,16.640563,0,54
1080,16.640583,0,54
1081,16.640601999999998,0,54
1082,16.640620000000002,0,54
1083,16.640639,0,54
1084,16.640658,0,54
1085,16.640687,0,54
1086,16.640708,0,54
1087,16.640726,0,54
1088,16.640745000000006,0,54
1089,16.640763,0,54
1090,16.640781,0,54
1091,16.640941,0,54
1092,16.640973000000002,0,54
1093,16.640998,0,54
1094,16.641017,0,54
1095,16.641035000000002,0,54
1096,16.641053,0,54
1097,16.641072,0,54
1098,16.64109,0,54
1099,16.641118,0,54
1100,16.641137,0,54
1101,16.641156,0,54
1102,16.641174,0,54
1103,16.641192,0,54
1104,16.641214,0,54
1105,16.645042,0,50
1106,16.645073,0,38
1107,16.645092,0,50
1108,16.645106,0,38
1109,16.645121,0,50
1110,16.645134,0,38
1111,16.645149,0,50
1112,16.645162,0,38
1113,16.645176,0,50
1114,16.64519,0,38
1115,16.645208,0,50
1116,16.645221,0,38
1117,16.645238,0,50
1118,16.645252,0,38
1119,16.645269,0,50
1120,16.645287,0,38
1121,16.645305,0,50
1122,16.645318,0,38
1123,16.645332999999994,0,50
1124,16.645346,0,38
1125,16.645360999999998,0,50
1126,16.645373,0,38
1127,16.645392,0,50
1128,16.645405,0,38
1129,16.645421,0,50
1130,16.645432999999993,0,38
1131,16.645448000000002,0,50
1132,16.645456,0,54
1133,16.645467,0,38
1134,16.645483,0,50
1135,16.645497,0,38
1136,16.645518,0,54
1137,16.645533,0,50
1138,16.645542000000006,0,54
1139,16.645554,0,38
1140,16.645563,0,54
1141,16.64558,0,50
1142,16.645585,0,54
1143,16.645602,0,38
1144,16.645607000000002,0,54
1145,16.645628,0,50
1146,16.645632,0,54
1147,16.645649,0,38
1148,16.645653,0,54
1149,16.645675,0,50
1150,16.645679,0,54
1151,16.645696,0,38
1152,16.645702,0,54
1153,16.645722,0,54
1154,16.645726999999994,0,50
1155,16.645743,0,54
1156,16.645748,0,38
1157,16.645774,0,54
1158,16.645779,0,50
1159,16.645797,0,38
1160,16.645803,0,54
1161,16.645822,0,50
1162,16.645826,0,54
1163,16.645841,0,38
1164,16.645862,0,50
1165,16.64588,0,38
1166,16.645902,0,50
1167,16.64592,0,38
1168,16.645942,0,50
1169,16.645960000000002,0,38
1170,16.645981,0,50
1171,16.645999,0,38
1172,16.64602,0,50
1173,16.646039000000002,0,38
1174,16.646060000000002,0,50
1175,16.646077,0,38
1176,16.646099,0,50
1177,16.646117,0,38
1178,16.646137,0,50
1179,16.646165,0,38
1180,16.646185,0,50
1181,16.646199,0,38
1182,16.646213,0,50
1183,16.646225,0,38
1184,16.646239,0,50
1185,16.646251,0,38
1186,16.646264000000002,0,50
1187,16.646276,0,38
1188,16.646288000000002,0,50
